Ano ingresso,IAA,IEG,IPS,IDA,IPV,IAN,RA,Fase,Turma,Gênero,Instituição de ensino,TARGET
-1.409796717781175,0.7928364418935379,-0.47289119800814383,-0.4767182972279012,-0.6065204503245267,-0.3258177186675302,-0.8431375055583803,1030,16,108,2,4,1
-3.0512251837513107,0.15061985655100163,-3.4677443249707647,0.3998029935083069,-3.138959668244363,-3.868825805891039,1.1335773226520263,1504,86,67,1,7,0
-3.0512251837513107,-0.0004899282354776938,0.14369621048416026,-0.19845757001005748,0.1879702847091477,0.10613879597505771,-1.8314949196635837,57,47,74,3,12,2
1.3259173921690515,-0.18257721890318518,0.3528727138969286,0.687339078300079,0.8334940069240079,-0.02623497464121915,-0.8431375055583803,484,12,11,0,11,1
0.7787745701790061,0.7928364418935379,0.8483675344753658,-1.0471527880244813,1.5783290710180773,1.1367248724734405,1.1335773226520263,1547,79,79,1,11,0
0.23163174818896082,0.03804306688507462,0.39726501088642946,0.687339078300079,-0.9044544759621543,0.27031085409109673,1.1335773226520263,1412,27,26,0,11,0
-0.31551107380108445,0.22617474894424094,0.7602836189764648,-1.6268626363949894,0.039003271890333875,0.7776543205993289,-0.8431375055583803,1352,80,12,0,11,1
0.7787745701790061,0.3209961388977564,-3.4677443249707647,-2.7955576907099338,0.1383146137695428,-3.868825805891039,1.1335773226520263,242,77,72,0,7,0
0.7787745701790061,0.636060040177566,0.9364514499742661,0.687339078300079,-0.407897766566108,0.507547517398505,1.1335773226520263,236,69,65,0,11,0
-1.9569395397712204,-0.0004899282354776938,-1.0013946910015477,-0.7549790244457449,-0.407897766566108,-1.2336766960925225,-0.8431375055583803,773,31,97,3,3,1
-0.31551107380108445,0.3209961388977564,-3.4677443249707647,-2.7955576907099338,0.1383146137695428,-3.868825805891039,1.1335773226520263,269,74,69,1,6,0
-0.31551107380108445,0.603949210910439,0.5400738302292132,0.682701399513115,0.5852156522259847,0.5080834435953318,1.1335773226520263,1130,1,99,3,4,0
-3.0512251837513107,0.7928364418935379,0.011570337235809795,0.10762922992957086,-1.0037658178413638,0.10640675907347155,-0.8431375055583803,421,83,48,1,11,1
1.3259173921690515,0.005932237617947467,0.8630481870585159,0.687339078300079,0.9990129100560237,0.1278438069465524,1.1335773226520263,683,65,62,0,11,0
-0.31551107380108445,0.603949210910439,0.8043255767259149,0.682701399513115,0.5355599812863803,0.2996081530296162,1.1335773226520263,1108,1,97,2,12,0
0.23163174818896082,0.603949210910439,-0.6050170712564947,0.4044406722952713,-0.15961941186808484,0.10613879597505771,1.1335773226520263,1453,0,114,3,4,0
0.7787745701790061,0.7928364418935379,0.5841157879786634,0.691976757087043,1.18108370350124,0.7776543205993289,1.1335773226520263,1565,79,82,0,11,0
0.7787745701790061,0.2269302978681736,0.8363560913526924,0.687339078300079,0.08865894282993833,0.4641374954555157,1.1335773226520263,1544,4,2,1,11,0
0.7787745701790061,-0.0004899282354776938,0.23178012598306133,-0.4767182972279012,1.18108370350124,0.8901988219330061,-0.8431375055583803,192,82,42,1,11,1
-0.31551107380108445,-0.3782643902016757,0.7602836189764648,0.682701399513115,-1.0037658178413638,-0.26632991081972923,-0.8431375055583803,996,16,106,2,4,1
-0.31551107380108445,0.005932237617947467,0.2049483819642033,1.5522661720688773,0.5852156522259847,0.5418467939954351,1.1335773226520263,1082,71,66,0,9,0
1.3259173921690515,0.4158175288512726,-0.05745608517239006,0.687339078300079,0.8334940069240079,1.0027433232666825,-0.8431375055583803,479,12,11,0,11,1
-1.409796717781175,0.3395070875341006,0.49603187247976305,0.3998029935083069,-0.2589307537472942,0.15330030129583658,1.1335773226520263,954,82,35,1,11,0
0.23163174818896082,0.3395070875341006,0.2758220837325115,0.682701399513115,0.38659296846756597,0.2846022195184595,-0.8431375055583803,277,47,97,2,4,1
-3.0512251837513107,-0.9827035293475926,0.3639059992314118,-1.6268626363949894,-1.4010111853582008,-0.17897394073692335,-0.8431375055583803,1101,81,15,0,10,1
0.23163174818896082,0.603949210910439,0.4079479569808627,0.3998029935083069,-0.4575534375057125,0.3596318870742438,1.1335773226520263,1457,80,14,0,11,0
